version,Pad,Len,Rate,ChannelFrequency,ChannelFlags,dBm_AntSignal,Antenna,subtype,type,proto,FCfield,ID,addr1,addr2,addr3,SC,addr4,Dot11Elt1.ID,Dot11Elt1.len,Dot11Elt1.info
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54848,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54848,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54848,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+retry+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34624,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34640,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34656,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34704,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54848,None,
0,0,18,6.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,15360,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54848,None,
0,0,18,6.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,15360,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54848,None,
0,0,18,6.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,15360,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54848,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34832,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-19,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34848,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,9.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,15360,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54848,None,
0,0,18,6.0,2422,OFDM+2GHz,-23,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54864,None,
0,0,18,24.0,2422,OFDM+2GHz,-23,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34880,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54880,None,
0,0,18,24.0,2422,OFDM+2GHz,-23,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34896,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54896,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54912,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34912,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34928,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34944,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,54960,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34976,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,34992,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35008,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55008,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35040,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,33:33:00:00:00:01,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35056,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,35072,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+protected,0,01:00:5e:00:01:bb,24:f5:a2:72:d2:e4,30:07:4d:38:65:e5,35088,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,36.0,2422,OFDM+2GHz,-27,1,0,2,0,to-DS+protected,15360,24:f5:a2:72:d2:e4,80:7d:3a:ea:ea:c8,01:00:5e:00:00:fb,60896,None,
0,0,18,24.0,2422,OFDM+2GHz,-23,1,13,1,0,,0,80:7d:3a:ea:ea:c8,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35104,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35120,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35136,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55024,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+retry+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35152,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35168,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35184,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35200,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55024,None,
0,0,18,24.0,2422,OFDM+2GHz,-23,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55040,None,
0,0,18,24.0,2422,OFDM+2GHz,-23,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55056,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35216,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,35232,None,0,16,IoT@Research Lab,
0,0,18,1.0,2422,CCK+2GHz,-21,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:fb,24:f5:a2:72:d2:e4,30:07:4d:38:65:e5,35248,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,6.0,2422,OFDM+2GHz,-23,1,4,2,0,to-DS,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,12416,None,
0,0,18,6.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,b4:e6:2d:7c:1d:90,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-19,1,0,2,0,from-DS+protected,0,01:00:5e:00:00:fb,24:f5:a2:72:d2:e4,80:7d:3a:ea:ea:c8,35264,None,
0,0,18,1.0,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-27,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,63616,None,
0,0,18,1.0,2422,CCK+2GHz,-27,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,63616,None,
0,0,18,1.0,2422,CCK+2GHz,-27,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,63616,None,
0,0,18,1.0,2422,CCK+2GHz,-27,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,63616,None,
0,0,18,1.0,2422,CCK+2GHz,-27,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,63616,None,
0,0,18,1.0,2422,CCK+2GHz,-27,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,63616,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,13,1,0,,0,30:23:03:52:ee:71,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-27,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,63632,None,
0,0,18,1.0,2422,CCK+2GHz,-19,1,13,1,0,,0,30:23:03:52:ee:71,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-69,1,4,0,0,,0,ff:ff:ff:ff:ff:ff,58:04:54:29:58:75,ff:ff:ff:ff:ff:ff,31280,None,0,0,,
0,0,18,1.0,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,35280,None,0,16,IoT@Research Lab,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35296,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35312,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35328,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35344,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55120,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35360,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35376,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35392,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55136,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55136,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55136,None,
0,0,18,48.0,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55136,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35408,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55152,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55152,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35424,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35440,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55168,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35456,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35472,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35488,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35504,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,48.0,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,55184,None,
0,0,18,24.0,2422,OFDM+2GHz,-25,1,13,1,0,,0,40:f0:2f:a2:05:b2,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35536,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35600,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,1.0,2422,CCK+2GHz,-15,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,28:6d:97:a0:d9:41,24:f5:a2:72:d2:e4,42768,None,
0,0,18,1.0,2422,CCK+2GHz,-13,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,28:6d:97:a0:d9:41,24:f5:a2:72:d2:e4,42768,None,
0,0,18,1.0,2422,CCK+2GHz,-15,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,28:6d:97:a0:d9:41,24:f5:a2:72:d2:e4,42768,None,
0,0,18,1.0,2422,CCK+2GHz,-21,1,13,1,0,,0,28:6d:97:a0:d9:41,None,None,None,None,
0,0,18,6.0,2422,OFDM+2GHz,-15,1,0,2,0,to-DS+protected,15360,24:f5:a2:72:d2:e4,28:6d:97:a0:d9:41,01:00:5e:7f:ff:fa,44992,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35616,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,6.0,2422,OFDM+2GHz,-15,1,0,2,0,to-DS+retry+protected,15360,24:f5:a2:72:d2:e4,28:6d:97:a0:d9:41,01:00:5e:7f:ff:fa,44992,None,
0,0,18,6.0,2422,OFDM+2GHz,-23,1,13,1,0,,0,28:6d:97:a0:d9:41,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35664,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35696,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35744,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35808,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35840,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35888,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35952,None,
0,0,18,24.0,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,None,None,None,None,
0,0,18,54.0,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,35984,None,
